year,importer1,importer2,flow1
2017,Tufts Medical Center,Charles/MGH,182
2017,Chestnut Hill,Revere Beach,41
2017,Kenmore,Fenwood Road,4
2017,Roxbury Crossing,Cleveland Circle,3
2017,Wollaston,Wonderland,26
2017,Back Bay,Science Park,64
2017,Northeastern University,Park Street,627
2017,Kendall/MIT,Capen Street,6
2017,Blandford Street,Ruggles,0
2017,Warren Street,Boston Univ. West,77
2017,Ashmont,Brookline Village,35
2017,Savin Hill,Quincy Adams,29
2017,Longwood,Babcock Street,6
2017,North Station,South Station,1821
2017,North Quincy,Dean Road,4
2017,Brandon Hall,Woodland,3
2017,Suffolk Downs,Heath Street,2
2017,Ruggles,Back Bay,2853
2017,Stony Brook,Savin Hill,18
2017,Porter,Woodland,15
2017,Museum of Fine Arts,Braintree,79
2017,Haymarket,Saint Mary Street,317
2017,Assembly,Roxbury Crossing,179
2017,South Street,Copley,100
2017,Quincy Center,JFK/Umass,2355
2017,North Quincy,Quincy Center,2289
2017,Waban,Riverside,51
2017,Prudential,North Quincy,216
2017,South Station,Wellington,711
2017,South Station,Heath Street,49
2017,Brookline Hills,Wood Island,2
2017,Courthouse,Harvard Ave.,26
2017,JFK/Umass,Downtown Crossing,6416
2017,Beaconsfield,Malden Center,2
2017,Saint Paul Street,Haymarket,154
2017,Fairbanks Street,Pleasant Street,0
2017,North Station,Downtown Crossing,4126
2017,Suffolk Downs,Packards Corner,1
2017,Saint Mary Street,Pleasant Street,2
2017,Kenmore,Fenway,154
2017,State Street,Aquarium,270
2017,Quincy Center,Andrew,844
2017,Museum of Fine Arts,Boston Univ. West,10
2017,Central,Alewife,5159
2017,Allston Street,Suffolk Downs,6
2017,Oak Grove,Coolidge Corner,40
2017,Allston Street,Downtown Crossing,1
2017,Beachmont,Alewife,33
2017,Allston Street,Revere Beach,14
2017,Community College,Coolidge Corner,68
2017,Beachmont,Shawmut,1
2017,Arlington,World Trade Center,95
2017,Pleasant Street,Babcock Street,27
2017,Boston Univ. East,Saint Mary Street,3
2017,Wollaston,Kent Street,7
2017,Stony Brook,Woodland,2
2017,Alewife,Back of the Hill,1
2017,Chestnut Hill,Roxbury Crossing,9
2017,Washington Square,Roxbury Crossing,0
2017,Cleveland Circle,Symphony,5
2017,Fairbanks Street,Boston College,1
2017,Kenmore,Airport,1024
2017,Dean Road,Symphony,10
2017,Boston Univ. East,Butler,0
2017,Chiswick Road,Boylston,404
2017,Blandford Street,Wonderland,32
2017,Fairbanks Street,Saint Mary Street,169
2017,Wellington,Boston Univ. West,17
2017,Andrew,Savin Hill,449
2017,Englewood Ave.,Summit Ave.,63
2017,Hynes Convention Center,Saint Mary Street,408
2017,Mission Park,Longwood Medical Area,71
2017,Newton Centre,Blandford Street,4
2017,Orient Heights,Downtown Crossing,304
2017,Government Center,Fields Corner,136
2017,Broadway,Porter,510
2017,Babcock Street,Central,30
2017,Forest Hills,Valley Road,1
2017,Wonderland,Central,234
2017,Hawes Street,Newton Centre,8
2017,Wollaston,Porter,130
2017,Hynes Convention Center,JFK/Umass,650
2017,Copley,Kendall/MIT,989
2017,Wellington,South Street,1
2017,Boston Univ. West,Beaconsfield,3
2017,Hawes Street,Jackson Square,4
2017,Beachmont,Kent Street,2
2017,Hynes Convention Center,Stony Brook,99
2017,Riverside,Oak Grove,33
2017,Griggs Street,Copley,464
2017,Wellington,Fields Corner,138
2017,Braintree,Downtown Crossing,2052
2017,Coolidge Corner,Harvard,127
2017,Mission Park,Chiswick Road,1
2017,Washington Street,Museum of Fine Arts,6
2017,Warren Street,Brigham Circle,6
2017,Arlington,Quincy Adams,568
2017,Beachmont,Harvard,282
2017,Community College,Eliot,10
2017,Porter,Boylston,226
2017,Longwood,Brandon Hall,0
2017,Alewife,Andrew,284
2017,Bowdoin,Revere Beach,877
2017,Newton Highlands,Beaconsfield,63
2017,Shawmut,Packards Corner,6
2017,Valley Road,Central Ave.,198
2017,Oak Grove,Harvard,475
2017,Community College,JFK/Umass,517
2017,Orient Heights,Dean Road,3
2017,Babcock Street,Hawes Street,6
2017,Charles/MGH,Prudential,172
2017,Back Bay,North Quincy,588
2017,Quincy Adams,Newton Centre,8
2017,Brandon Hall,Packards Corner,0
2017,Harvard Ave.,Chestnut Hill Ave.,375
2017,Kenmore,Wonderland,1077
2017,Davis,Andrew,320
2017,Boston College,Woodland,2
2017,Dean Road,Brandon Hall,6
2017,Kenmore,Andrew,361
2017,Central,Brookline Village,92
2017,World Trade Center,Tufts Medical Center,10
2017,Central,Wellington,406
2017,Cleveland Circle,Hynes Convention Center,243
2017,Fairbanks Street,Warren Street,0
2017,Allston Street,Newton Centre,12
2017,Symphony,Washington Square,7
2017,Waban,JFK/Umass,32
2017,Milton,Central Ave.,43
2017,Massachusetts Ave.,Braintree,95
2017,Chestnut Hill Ave.,Quincy Center,1
2017,Central,Kenmore,370
2017,Sutherland Road,Central Ave.,0
2017,Longwood Medical Area,Griggs Street,2
2017,Riverside,Copley,1007
2017,Airport,Wonderland,1756
2017,Science Park,Courthouse,0
2017,Chestnut Hill,Downtown Crossing,0
2017,Pleasant Street,Ashmont,37
2017,Brigham Circle,Reservoir,3
2017,Roxbury Crossing,Central,244
2017,Andrew,Orient Heights,82
2017,Maverick,Saint Mary Street,105
2017,South Street,Wonderland,0
2017,Back of the Hill,Courthouse,0
2017,Sullivan Square,Stony Brook,160
2017,Coolidge Corner,Roxbury Crossing,90
2017,Fenway,Roxbury Crossing,0
2017,Longwood Medical Area,Mission Park,66
2017,Prudential,Fenwood Road,70
2017,Blandford Street,Newton Centre,5
2017,Hawes Street,Copley,160
2017,Kendall/MIT,Chiswick Road,25
2017,Waban,Assembly,6
2017,Green Street,North Station,750
2017,Englewood Ave.,Chestnut Hill,3
2017,Chinatown,Wonderland,335
2017,Reservoir,Arlington,241
2017,JFK/Umass,Boston College,4
2017,Courthouse,Longwood Medical Area,5
2017,Chiswick Road,Saint Paul Street,39
2017,Science Park,Fields Corner,22
2017,Brookline Hills,Kenmore,275
2017,Wonderland,Wollaston,21
2017,Boston Univ. West,Kenmore,284
2017,Downtown Crossing,South Street,1
2017,Community College,Riverside,51
2017,Wollaston,Waban,2
2017,Brookline Hills,Assembly,9
2017,Forest Hills,Chiswick Road,7
2017,Back of the Hill,Harvard,10
2017,Science Park,World Trade Center,10
2017,Wood Island,Washington Square,3
2017,Waban,Quincy Adams,6
2017,Community College,North Station,727
2017,Community College,Chestnut Hill Ave.,1
2017,Allston Street,North Quincy,14
2017,Charles/MGH,Orient Heights,70
2017,Sullivan Square,Boston College,7
2017,Ruggles,Longwood,2
2017,Pleasant Street,Beachmont,8
2017,Fields Corner,Harvard Ave.,46
2017,Sullivan Square,Chestnut Hill Ave.,1
2017,Waban,Courthouse,0
2017,Quincy Center,Forest Hills,147
2017,Fairbanks Street,Mission Park,0
2017,Tappan Street,Malden Center,11
2017,Wellington,Revere Beach,108
2017,Andrew,Woodland,21
2017,Capen Street,Mattapan,8
2017,Harvard,Northeastern University,198
2017,North Station,Science Park,209
2017,State Street,Newton Centre,12
2017,State Street,Maverick,8358
2017,Chestnut Hill Ave.,Packards Corner,116
2017,Hynes Convention Center,Hawes Street,109
2017,Butler,State Street,0
2017,Chinatown,World Trade Center,30
2017,North Station,Green Street,804
2017,Airport,Malden Center,600
2017,Valley Road,Back Bay,28
2017,Charles/MGH,Cleveland Circle,15
2017,Sullivan Square,Allston Street,8
2017,Assembly,Suffolk Downs,9
2017,Science Park,Capen Street,0
2017,Quincy Adams,Fields Corner,127
2017,Brookline Hills,Wonderland,28
2017,Kendall/MIT,Revere Beach,242
2017,Reservoir,Longwood,441
2017,Eliot,Prudential,4
2017,Coolidge Corner,Alewife,42
2017,Oak Grove,Quincy Center,93
2017,Riverside,Chinatown,1
2017,Chestnut Hill Ave.,North Quincy,4
2017,Dean Road,Brigham Circle,3
2017,World Trade Center,Park Street,237
2017,Waban,Babcock Street,2
2017,Harvard,Washington Street,26
2017,Longwood Medical Area,Longwood,0
2017,Quincy Center,Kendall/MIT,1241
2017,Fields Corner,Kendall/MIT,750
2017,Arlington,Fields Corner,264
2017,Washington Square,Mattapan,2
2017,Tufts Medical Center,State Street,629
2017,Alewife,Tappan Street,4
2017,Kenmore,Heath Street,7
2017,Central,Aquarium,75
2017,Assembly,Fenwood Road,4
2017,Butler,Saint Mary Street,0
2017,Fenwood Road,Arlington,53
2017,Davis,Beachmont,87
2017,Allston Street,Kenmore,296
2017,Chiswick Road,Warren Street,65
2017,Museum of Fine Arts,Wollaston,56
2017,Tappan Street,Kendall/MIT,47
2017,Waban,Saint Mary Street,2
2017,Longwood Medical Area,Forest Hills,18
2017,Suffolk Downs,Fenwood Road,5
2017,South Street,Allston Street,34
2017,Newton Centre,Allston Street,18
2017,Brigham Circle,Harvard,166
2017,Harvard,Fairbanks Street,22
2017,Fairbanks Street,Ruggles,3
2017,Maverick,Downtown Crossing,746
2017,Babcock Street,Charles/MGH,54
2017,Chinatown,Coolidge Corner,18
2017,Massachusetts Ave.,North Station,1207
2017,Green Street,Pleasant Street,5
2017,Ashmont,Jackson Square,262
2017,Waban,Porter,3
2017,Harvard Ave.,Kent Street,2
2017,Cleveland Circle,Wollaston,3
2017,Fenway,Blandford Street,1
2017,Babcock Street,Fairbanks Street,0
2017,Andrew,Mattapan,18
2017,Courthouse,Roxbury Crossing,48
2017,Back Bay,Dean Road,5
2017,Brigham Circle,Riverside,3
2017,Oak Grove,Jackson Square,77
2017,Malden Center,Pleasant Street,18
2017,Stony Brook,Prudential,4
2017,Maverick,Braintree,59
2017,Hynes Convention Center,Kendall/MIT,343
2017,Park Street,Cedar Grove,0
2017,Warren Street,Shawmut,23
2017,Copley,Boylston,2311
2017,Packards Corner,Davis,28
2017,Ashmont,Washington Street,17
2017,Saint Paul Street,Quincy Center,60
2017,Prudential,Reservoir,30
2017,Wollaston,Stony Brook,13
2017,Allston Street,Boston Univ. Central,441
2017,Beaconsfield,Haymarket,45
2017,Oak Grove,Fenwood Road,7
2017,Massachusetts Ave.,Chinatown,1381
2017,Boston Univ. West,Washington Street,108
2017,Mattapan,Newton Centre,3
2017,Harvard,Symphony,296
2017,Saint Mary Street,JFK/Umass,54
2017,Saint Paul Street,Chestnut Hill,10
2017,Sutherland Road,Community College,34
2017,Green Street,Longwood,5
2017,Sullivan Square,Summit Ave.,4
2017,Butler,Ashmont,62
2017,Oak Grove,Eliot,4
2017,Government Center,North Station,860
2017,Green Street,Stony Brook,220
2017,Oak Grove,Washington Street,9
2017,Lechmere,Englewood Ave.,25
2017,Eliot,Quincy Adams,2
2017,Aquarium,Museum of Fine Arts,38
2017,Copley,Haymarket,2151
2017,State Street,Bowdoin,153
2017,Kent Street,Brookline Village,2
2017,Chestnut Hill Ave.,Haymarket,11
2017,South Station,Brookline Hills,117
2017,Brigham Circle,JFK/Umass,82
2017,Coolidge Corner,Braintree,26
2017,Aquarium,Prudential,241
2017,Prudential,Central Ave.,0
2017,Cleveland Circle,Shawmut,9
2017,Green Street,State Street,1789
2017,Davis,Boston College,8
2017,Bowdoin,Central,35
2017,Davis,Longwood Medical Area,139
2017,Science Park,Chinatown,3
2017,Tappan Street,Reservoir,7
2017,Northeastern University,Orient Heights,43
2017,Hawes Street,Chestnut Hill,0
2017,Saint Mary Street,Hynes Convention Center,366
2017,World Trade Center,Blandford Street,5
2017,World Trade Center,Englewood Ave.,4
2017,Woodland,Brandon Hall,0
2017,Waban,Coolidge Corner,4
2017,Charles/MGH,Andrew,952
2017,Chinatown,Andrew,107
2017,Andrew,Fairbanks Street,9
2017,Copley,Assembly,185
2017,Beachmont,Community College,288
2017,Saint Mary Street,Downtown Crossing,0
2017,Brookline Village,Alewife,22
2017,Shawmut,Forest Hills,43
2017,Wellington,Eliot,6
2017,Alewife,Fenway,133
2017,Back Bay,North Station,6001
2017,Wonderland,Boylston,351
2017,Braintree,Wonderland,36
2017,Oak Grove,Roxbury Crossing,276
2017,Fairbanks Street,World Trade Center,13
2017,Kent Street,Ruggles,0
2017,Chestnut Hill,Beaconsfield,119
2017,Tufts Medical Center,Harvard Ave.,21
2017,Haymarket,Boston College,30
2017,Roxbury Crossing,Prudential,9
2017,Blandford Street,Broadway,21
2017,Fenwood Road,Saint Paul Street,1
2017,Assembly,Babcock Street,5
2017,Brandon Hall,World Trade Center,2
2017,Beaconsfield,North Quincy,2
2017,Eliot,Braintree,3
2017,Chestnut Hill Ave.,Park Street,87
2017,Broadway,Reservoir,41
2017,State Street,Davis,227
2017,Saint Mary Street,Riverside,2
2017,Back of the Hill,Science Park,2
2017,Harvard,Hawes Street,27
2017,Englewood Ave.,Wonderland,3
2017,Woodland,Revere Beach,7
2017,North Station,Butler,3
2017,Boston Univ. East,Allston Street,178
2017,Saint Paul Street,South Street,22
2017,Fields Corner,Tappan Street,3
2017,Pleasant Street,Broadway,7
2017,Prudential,Eliot,4
2017,Chestnut Hill,Englewood Ave.,4
2017,Fairbanks Street,North Quincy,10
2017,Waban,Capen Street,0
2017,Brigham Circle,Blandford Street,0
2017,Haymarket,Capen Street,1
2017,Warren Street,Haymarket,72
2017,Wood Island,Malden Center,135
2017,Harvard,Copley,2353
2017,Downtown Crossing,Babcock Street,33
2017,Oak Grove,Davis,66
2017,Heath Street,Central,43
2017,Orient Heights,Longwood Medical Area,67
2017,World Trade Center,Griggs Street,26
2017,Haymarket,Reservoir,104
2017,Longwood,Fenwood Road,0
2017,Arlington,North Station,3147
2017,Back of the Hill,Chiswick Road,0
2017,Jackson Square,Forest Hills,1414
2017,Tufts Medical Center,Brookline Hills,8
2017,Stony Brook,Fields Corner,56
2017,Kent Street,North Quincy,13
2017,Green Street,South Street,1
2017,Packards Corner,Griggs Street,176
2017,Airport,Northeastern University,66
2017,Kent Street,Dean Road,12
2017,Chinatown,Eliot,3
2017,Science Park,Northeastern University,74
2017,Boston Univ. West,Oak Grove,13
2017,Aquarium,Ruggles,154
2017,Quincy Adams,Ashmont,122
2017,Riverway,Newton Centre,0
2017,Reservoir,Harvard,166
2017,Waban,Park Street,277
2017,Lechmere,Fields Corner,234
2017,Ashmont,Washington Square,7
2017,Coolidge Corner,Mission Park,0
2017,Milton,South Station,5
2017,Coolidge Corner,Revere Beach,61
2017,Tufts Medical Center,Fenwood Road,4
2017,Tufts Medical Center,Sullivan Square,918
2017,North Quincy,Wellington,142
2017,Riverway,Revere Beach,7
2017,Kendall/MIT,Riverside,119
2017,Charles/MGH,Charles/MGH,7
2017,Chinatown,Central,182
2017,Boston College,Wollaston,6
2017,Revere Beach,Boylston,220
2017,Griggs Street,Mission Park,0
2017,Newton Centre,Quincy Center,24
2017,Waban,Tappan Street,1
2017,Babcock Street,Summit Ave.,0
2017,Fenwood Road,Fairbanks Street,0
2017,Washington Square,Packards Corner,3
2017,JFK/Umass,Brandon Hall,6
2017,Science Park,Fenwood Road,3
2017,Capen Street,Harvard,0
2017,Ashmont,JFK/Umass,3283
2017,Saint Paul Street,Riverway,2
2017,Longwood,Braintree,73
2017,Butler,Reservoir,0
2017,Brookline Hills,Chestnut Hill Ave.,0
2017,Beaconsfield,Boston College,0
2017,Northeastern University,Brookline Hills,18
2017,Chestnut Hill,Saint Paul Street,9
2017,North Station,Babcock Street,76
2017,Tappan Street,Stony Brook,1
2017,Braintree,Pleasant Street,6
2017,Park Street,Quincy Center,2539
2017,Copley,Ashmont,707
2017,Beaconsfield,Chiswick Road,0
2017,Pleasant Street,Savin Hill,12
2017,Airport,Chinatown,429
2017,Northeastern University,Boylston,526
2017,Riverside,Brandon Hall,6
2017,Tappan Street,Boston Univ. East,0
2017,Brookline Village,North Station,175
2017,Newton Highlands,Kenmore,174
2017,Green Street,Butler,1
2017,Boylston,Milton,0
2017,North Station,Assembly,1292
2017,Hawes Street,Northeastern University,3
2017,Quincy Adams,World Trade Center,218
2017,Back of the Hill,Charles/MGH,2
2017,Fields Corner,Revere Beach,75
2017,North Quincy,Hawes Street,11
2017,Fairbanks Street,Fields Corner,2
2017,Andrew,Boston Univ. West,13
2017,Oak Grove,Allston Street,2
2017,North Station,Summit Ave.,78
2017,Chestnut Hill,Boylston,291
2017,Longwood Medical Area,Courthouse,4
2017,Prudential,Assembly,63
2017,Porter,Boston Univ. West,20
2017,Davis,Kendall/MIT,6479
2017,Assembly,Allston Street,10
2017,Wollaston,Fields Corner,90
2017,Newton Centre,Ruggles,0
2017,Riverside,Stony Brook,6
2017,Orient Heights,Boston Univ. West,7
2017,Arlington,Saint Paul Street,228
2017,Riverside,Kendall/MIT,159
2017,Brookline Hills,Charles/MGH,74
2017,Packards Corner,Boston Univ. Central,659
2017,Longwood,Maverick,69
2017,Boston Univ. East,Wood Island,6
2017,Bowdoin,South Station,16
2017,Saint Mary Street,Packards Corner,9
2017,Chiswick Road,Coolidge Corner,10
2017,Fairbanks Street,JFK/Umass,26
2017,Back Bay,Oak Grove,2806
2017,Science Park,Copley,405
2017,Arlington,Science Park,137
2017,Back of the Hill,Chestnut Hill,3
2017,Assembly,Haymarket,998
2017,Washington Street,Charles/MGH,56
2017,Valley Road,Andrew,0
2017,Boston Univ. West,Andrew,25
2017,Newton Highlands,Quincy Adams,4
2017,Allston Street,Longwood,21
2017,Boston Univ. East,Suffolk Downs,0
2017,Dean Road,Waban,0
2017,Wellington,Arlington,338
2017,Reservoir,Fenway,619
2017,Orient Heights,Braintree,25
2017,JFK/Umass,Waban,28
2017,Pleasant Street,Mattapan,1
2017,Eliot,Quincy Center,8
2017,Harvard,Wood Island,201
2017,Davis,Back Bay,703
2017,Copley,Butler,0
2017,North Station,Massachusetts Ave.,1433
2017,Riverway,Wellington,6
2017,Pleasant Street,Orient Heights,15
2017,Quincy Adams,Alewife,147
2017,Ashmont,State Street,162
2017,Allston Street,Chestnut Hill,5
2017,Back Bay,Charles/MGH,381
2017,Fairbanks Street,Kent Street,13
2017,Beachmont,Brookline Village,14
2017,Bowdoin,Kenmore,21
2017,Washington Square,Malden Center,31
2017,Green Street,Sullivan Square,141
2017,Brookline Hills,Haymarket,58
2017,Park Street,Haymarket,959
2017,Boylston,Lechmere,706
2017,Savin Hill,Newton Highlands,9
2017,South Station,Haymarket,840
2017,Sullivan Square,Brigham Circle,67
2017,Downtown Crossing,Quincy Center,3025
2017,Boston Univ. West,Riverside,19
2017,South Station,Arlington,667
2017,Shawmut,Davis,158
2017,North Quincy,Tappan Street,11
2017,Prudential,Science Park,149
2017,Quincy Center,Broadway,951
2017,Central,Beaconsfield,32
2017,Brandon Hall,North Station,38
2017,Oak Grove,Newton Centre,15
2017,Wollaston,Arlington,449
2017,Englewood Ave.,JFK/Umass,26
2017,Ruggles,Stony Brook,1535
2017,Harvard Ave.,Airport,60
2017,Orient Heights,Massachusetts Ave.,202
2017,Butler,Tappan Street,0
2017,Blandford Street,Boston Univ. Central,156
2017,Forest Hills,Washington Square,5
2017,Prudential,Jackson Square,25
2017,South Station,Boston Univ. West,65
2017,Pleasant Street,Englewood Ave.,2
2017,Alewife,North Quincy,308
2017,Babcock Street,Griggs Street,55
2017,South Station,Back of the Hill,6
2017,Massachusetts Ave.,Allston Street,4
2017,Tappan Street,Central,21
2017,Northeastern University,Coolidge Corner,43
2017,Prudential,Stony Brook,10
2017,Airport,Savin Hill,72
2017,Downtown Crossing,Blandford Street,11
2017,Massachusetts Ave.,Assembly,351
2017,Andrew,Newton Centre,18
