year,importer1,importer2,flow1
2017,Green,Red,0
2017,Green,Green,0
2017,Red,Black,2656
2017,Green,Green,1
2017,Green,Red,9
2017,Orange,Green,4
2017,Green,Green,17
2017,Red,Green,163
2017,Green,Red,197
2017,Green,Green,3
2017,Green,Green,309
2017,Green,Blue,264
2017,Black,Red,86
2017,Green,Orange,1
2017,Orange,Orange,807
2017,Blue,Orange,72
2017,Green,Blue,83
2017,Orange,Orange,1885
2017,Green,Green,152
2017,Blue,Green,17
2017,Blue,Green,2
2017,Green,Green,5
2017,Green,Green,81
2017,Green,Red,32
2017,Gray,Green,5
2017,Gray,Green,3
2017,Orange,Green,13
2017,Green,Orange,1
2017,Blue,Orange,60
2017,Green,Orange,21
2017,Red,Red,649
2017,Blue,Red,20
2017,Red,Green,67
2017,Green,Red,302
2017,Green,Green,8
2017,Red,Green,2
2017,Orange,Red,261
2017,Green,Green,419
2017,Green,Orange,2
2017,Red,Red,6356
2017,Green,Green,221
2017,Green,Blue,2
2017,Red,Green,135
2017,Blue,Green,4
2017,Red,Green,12
2017,Green,Green,133
2017,Green,Red,41
2017,Red,Green,142
2017,Orange,Green,10
2017,Green,Green,0
2017,Red,Red,6
2017,Green,Red,9
2017,Red,Green,11
2017,Orange,Green,8
2017,Green,Green,2
2017,Green,Green,13
2017,Green,Orange,7
2017,Red,Green,30
2017,Green,Black,845
2017,Green,Green,3
2017,Green,Red,19
2017,Green,Green,20
2017,Green,Green,134
2017,Red,Orange,31
2017,Green,Green,3
2017,Green,Green,0
2017,Green,Green,0
2017,Black,Green,53
2017,Green,Black,4
2017,Red,Red,1159
2017,Orange,Green,30
2017,Red,Blue,572
2017,Red,Blue,267
2017,Green,Green,0
2017,Red,Orange,265
2017,Black,Green,178
2017,Green,Green,0
2017,Green,Red,15
2017,Green,Green,91
2017,Blue,Red,33
2017,Green,Red,120
2017,Red,Green,246
2017,Red,Green,57
2017,Green,Green,2
2017,Orange,Green,23
2017,Red,Gray,105
2017,Green,Red,18
2017,Green,Green,1
2017,Orange,Orange,142
2017,Green,Green,12
2017,Green,Blue,8
2017,Blue,Green,8
2017,Red,Green,8
2017,Green,Green,10
2017,Green,Green,110
2017,Green,Green,48
2017,Green,Green,34
2017,Green,Red,49
2017,Red,Blue,21
2017,Red,Red,0
2017,Green,Green,2
2017,Green,Red,62
2017,Green,Red,115
2017,Orange,Orange,1138
2017,Green,Red,32
2017,Green,Green,198
2017,Red,Orange,125
2017,Red,Green,14
2017,Gray,Green,3
2017,Orange,Green,74
2017,Green,Orange,2
2017,Orange,Green,6
2017,Black,Orange,51
2017,Green,Green,1
2017,Blue,Orange,615
2017,Gray,Green,17
2017,Orange,Red,105
2017,Green,Green,0
2017,Green,Red,13
2017,Green,Green,13
2017,Green,Gray,8
2017,Red,Green,13
2017,Green,Red,80
2017,Green,Green,11
2017,Blue,Blue,5012
2017,Green,Green,2
2017,Green,Red,0
2017,Red,Green,116
2017,Red,Green,28
2017,Green,Green,1
2017,Green,Blue,376
2017,Green,Red,13
2017,Green,Green,71
2017,Blue,Blue,96
2017,Orange,Red,281
2017,Green,Green,0
2017,Blue,Green,27
2017,Green,Green,83
2017,Red,Green,96
2017,Red,Green,110
2017,Black,Green,38
2017,Blue,Red,2
2017,Red,Blue,38
2017,Blue,Gray,77
2017,Red,Orange,300
2017,Orange,Red,278
2017,Gray,Red,249
2017,Red,Green,46
2017,Blue,Green,63
2017,Red,Green,273
2017,Orange,Orange,947
2017,Green,Green,411
2017,Green,Red,69
2017,Green,Orange,2
2017,Green,Green,0
2017,Green,Green,0
2017,Green,Green,6
2017,Red,Green,101
2017,Orange,Red,275
2017,Red,Green,1
2017,Black,Red,3
2017,Green,Red,298
2017,Red,Orange,65
2017,Green,Green,17
2017,Green,Green,53
2017,Green,Green,0
2017,Blue,Red,120
2017,Orange,Red,159
2017,Green,Orange,3
2017,Green,Green,1
2017,Green,Green,3
2017,Green,Green,7
2017,Orange,Green,13
2017,Red,Red,0
2017,Green,Green,229
2017,Green,Green,0
2017,Green,Gray,2
2017,Red,Blue,1161
2017,Orange,Gray,79
2017,Gray,Orange,84
2017,Green,Blue,193
2017,Green,Black,6
2017,Orange,Green,1
2017,Green,Green,14
2017,Green,Red,0
2017,Green,Red,418
2017,Red,Green,18
2017,Green,Red,22
2017,Orange,Green,1
2017,Green,Green,108
2017,Green,Green,1
2017,Red,Green,20
2017,Green,Green,0
2017,Green,Green,0
2017,Green,Green,10
2017,Green,Blue,441
2017,Green,Green,9
2017,Green,Green,152
2017,Blue,Green,43
2017,Red,Green,420
2017,Green,Green,3
2017,Black,Red,7443
2017,Blue,Green,7
2017,Orange,Green,71
2017,Green,Green,0
2017,Green,Green,0
2017,Orange,Blue,117
2017,Orange,Orange,6
2017,Red,Green,18
2017,Green,Green,1438
2017,Red,Green,91
2017,Red,Red,155
2017,Red,Green,7
2017,Red,Orange,112
2017,Orange,Green,4
2017,Red,Orange,348
2017,Blue,Blue,258
2017,Green,Green,132
2017,Red,Green,22
2017,Red,Red,74
2017,Green,Red,2
2017,Green,Gray,10
2017,Green,Blue,30
2017,Red,Orange,3
2017,Green,Red,21
2017,Orange,Orange,1247
2017,Blue,Green,26
2017,Orange,Green,26
2017,Red,Green,23
2017,Green,Orange,40
2017,Green,Red,1
2017,Green,Red,21
2017,Orange,Green,8
2017,Red,Red,81
2017,Orange,Green,14
2017,Green,Orange,7
2017,Orange,Green,723
2017,Green,Red,419
2017,Red,Green,3
2017,Green,Red,13
2017,Orange,Red,85
2017,Green,Green,58
2017,Gray,Green,3
2017,Green,Green,174
2017,Orange,Orange,923
2017,Orange,Orange,368
2017,Black,Green,322
2017,Green,Green,10
2017,Orange,Green,3289
2017,Green,Red,60
2017,Blue,Red,10
2017,Red,Green,4
2017,Green,Orange,32
2017,Blue,Blue,1334
2017,Green,Green,114
2017,Green,Red,197
2017,Orange,Green,3
2017,Green,Green,3
2017,Green,Red,30
2017,Green,Red,20
2017,Green,Green,810
2017,Red,Green,385
2017,Red,Green,46
2017,Green,Orange,2
2017,Green,Red,45
2017,Green,Green,6
2017,Green,Red,9
2017,Green,Green,97
2017,Green,Green,8
2017,Red,Green,1
2017,Green,Red,0
2017,Green,Green,0
2017,Green,Blue,46
2017,Blue,Green,287
2017,Green,Green,1
2017,Blue,Green,2
2017,Green,Blue,1
2017,Red,Green,490
2017,Green,Red,38
2017,Red,Green,4
2017,Green,Green,15
2017,Red,Orange,131
2017,Green,Orange,3
2017,Red,Green,1025
2017,Red,Green,16
2017,Blue,Orange,7
2017,Black,Green,10
2017,Red,Green,80
2017,Green,Red,77
2017,Orange,Green,3
2017,Orange,Blue,127
2017,Green,Green,6
2017,Green,Green,152
2017,Red,Green,51
2017,Red,Orange,245
2017,Green,Green,1
2017,Green,Red,0
2017,Gray,Green,4
2017,Orange,Green,2
2017,Green,Black,1
2017,Green,Orange,55
2017,Green,Green,3
2017,Green,Orange,1
2017,Green,Green,13
2017,Orange,Green,255
2017,Green,Green,0
2017,Green,Green,39
2017,Red,Red,1059
2017,Green,Green,78
2017,Blue,Gray,56
2017,Green,Green,39
2017,Red,Orange,167
2017,Red,Green,15
2017,Red,Green,32
2017,Orange,Blue,641
2017,Green,Green,30
2017,Green,Red,306
2017,Green,Blue,0
2017,Green,Orange,22
2017,Black,Orange,107
2017,Green,Green,2
2017,Green,Orange,3
2017,Green,Blue,17
2017,Green,Green,6
2017,Green,Green,107
2017,Green,Green,80
2017,Gray,Green,1
2017,Green,Orange,407
2017,Green,Red,19
2017,Blue,Green,100
2017,Red,Green,10
2017,Green,Red,993
2017,Green,Green,239
2017,Green,Green,103
2017,Green,Orange,15
2017,Green,Blue,17
2017,Red,Red,0
2017,Red,Orange,196
2017,Green,Red,8
2017,Red,Red,53
2017,Green,Green,3
2017,Green,Green,15
2017,Green,Orange,0
2017,Green,Green,6
2017,Red,Orange,86
2017,Red,Green,31
2017,Green,Green,3
2017,Gray,Green,3
2017,Green,Green,1
2017,Red,Green,111
2017,Gray,Red,108
2017,Green,Green,2
2017,Blue,Green,26
2017,Green,Green,1
2017,Orange,Orange,1162
2017,Blue,Green,16
2017,Green,Green,398
2017,Red,Gray,189
2017,Green,Green,5
2017,Orange,Green,122
2017,Red,Green,46
2017,Green,Orange,3
2017,Red,Green,2
2017,Green,Green,0
2017,Blue,Green,11
2017,Red,Green,5
2017,Orange,Green,4
2017,Green,Orange,25
2017,Orange,Green,8
2017,Black,Orange,1562
2017,Red,Blue,62
2017,Green,Orange,1694
2017,Blue,Green,115
2017,Green,Green,55
2017,Green,Red,138
2017,Black,Red,165
2017,Blue,Green,28
2017,Blue,Red,12
2017,Red,Red,831
2017,Green,Green,207
2017,Orange,Blue,567
2017,Blue,Green,12
2017,Orange,Green,10
2017,Green,Green,61
2017,Green,Green,0
2017,Orange,Orange,1723
2017,Green,Red,3
2017,Green,Green,45
2017,Green,Green,1
2017,Blue,Red,72
2017,Orange,Red,211
2017,Green,Green,7
2017,Green,Gray,5
2017,Red,Green,155
2017,Green,Green,28
2017,Green,Green,399
2017,Green,Red,0
2017,Red,Green,1
2017,Green,Red,18
2017,Orange,Blue,122
2017,Orange,Green,78
2017,Green,Green,285
2017,Green,Orange,12
2017,Orange,Blue,1
2017,Green,Orange,59
2017,Green,Green,2
2017,Green,Green,0
2017,Orange,Orange,902
2017,Green,Blue,0
2017,Red,Green,41
2017,Green,Green,0
2017,Gray,Green,2
2017,Green,Green,97
2017,Green,Green,9
2017,Green,Orange,17
2017,Red,Green,84
2017,Green,Green,0
2017,Green,Green,216
2017,Green,Green,0
2017,Blue,Green,9
2017,Green,Green,319
2017,Red,Green,2
2017,Green,Green,1
2017,Gray,Red,112
2017,Orange,Red,6
2017,Orange,Red,125
2017,Red,Green,8
2017,Red,Green,44
2017,Orange,Green,16
2017,Red,Green,129
2017,Green,Red,87
2017,Red,Green,192
2017,Orange,Blue,122
2017,Orange,Green,1
2017,Green,Blue,11
2017,Red,Green,229
2017,Red,Red,2637
2017,Green,Green,26
2017,Red,Blue,5
2017,Green,Green,0
2017,Green,Green,0
2017,Green,Red,2
2017,Green,Green,67
2017,Green,Red,9
2017,Green,Green,6
2017,Green,Green,0
2017,Green,Green,4
2017,Green,Green,573
2017,Green,Black,51
2017,Black,Orange,119
2017,Green,Orange,11
2017,Green,Green,21
2017,Blue,Green,36
2017,Green,Green,17
2017,Green,Red,533
2017,Green,Green,201
2017,Green,Green,2
2017,Green,Green,0
2017,Green,Red,18
2017,Green,Green,53
2017,Red,Blue,82
2017,Green,Orange,1224
2017,Orange,Blue,505
2017,Blue,Red,70
2017,Green,Red,17
2017,Red,Green,28
2017,Green,Green,32
2017,Green,Red,0
2017,Orange,Gray,64
2017,Red,Orange,320
2017,Red,Red,2288
2017,Gray,Green,79
2017,Green,Green,0
2017,Green,Green,8
2017,Black,Green,1384
2017,Green,Green,32
2017,Red,Red,169
2017,Green,Green,0
2017,Green,Green,155
2017,Red,Red,2987
2017,Green,Red,0
2017,Green,Green,16
2017,Red,Green,30
2017,Orange,Green,6
2017,Green,Green,312
2017,Blue,Green,479
2017,Red,Orange,32
2017,Green,Green,17
2017,Green,Blue,0
2017,Orange,Green,4
2017,Green,Green,18
2017,Orange,Black,1
2017,Green,Orange,43
2017,Orange,Green,26
2017,Blue,Orange,7
2017,Green,Red,289
2017,Red,Green,586
2017,Green,Green,80
2017,Green,Red,0
2017,Black,Red,210
2017,Orange,Orange,1373
2017,Red,Green,103
2017,Red,Green,39
2017,Green,Orange,3
2017,Orange,Green,11
2017,Green,Green,9
2017,Green,Blue,20
2017,Orange,Red,37
2017,Green,Orange,30
2017,Blue,Red,50
2017,Blue,Green,26
2017,Green,Orange,41
2017,Green,Orange,2
2017,Orange,Red,107
2017,Orange,Red,273
2017,Blue,Red,8
2017,Orange,Green,2
2017,Green,Red,151
2017,Gray,Green,83
2017,Red,Green,1
2017,Green,Green,3168
2017,Red,Green,34
2017,Red,Green,6
2017,Red,Green,8
2017,Blue,Red,30
2017,Orange,Green,4
2017,Green,Orange,29
2017,Green,Orange,2
2017,Green,Green,20
2017,Green,Green,0
2017,Green,Green,9
2017,Orange,Green,55
2017,Green,Red,1405
2017,Orange,Green,10
2017,Green,Orange,16
2017,Green,Blue,19
2017,Red,Green,10
2017,Red,Orange,62
2017,Green,Black,674
2017,Green,Red,4
2017,Blue,Red,196
2017,Green,Green,379
2017,Green,Green,27
2017,Red,Orange,59
2017,Green,Blue,2
2017,Green,Orange,0
2017,Blue,Orange,140
2017,Red,Gray,0
2017,Orange,Orange,1988
2017,Green,Orange,60
2017,Green,Red,0
2017,Green,Green,2
2017,Orange,Green,4
2017,Green,Gray,20
2017,Gray,Black,110
2017,Blue,Green,23
2017,Red,Green,42
2017,Orange,Red,103
2017,Green,Green,3
2017,Red,Green,410
2017,Red,Orange,36
2017,Red,Orange,232
2017,Green,Black,92
2017,Black,Green,152
2017,Blue,Green,2
2017,Red,Green,12
2017,Orange,Green,4
2017,Green,Red,23
2017,Green,Green,9
2017,Blue,Green,1
2017,Green,Blue,9
2017,Green,Blue,19
2017,Black,Green,95
2017,Green,Green,0
2017,Blue,Green,11
2017,Orange,Orange,1570
2017,Green,Blue,9
2017,Red,Red,23
2017,Red,Green,305
2017,Green,Green,127
2017,Green,Red,473
2017,Green,Green,33
2017,Green,Green,4
2017,Orange,Green,1
2017,Green,Orange,28
2017,Blue,Orange,99
2017,Green,Green,8
2017,Gray,Green,8
2017,Orange,Green,6
2017,Blue,Blue,3
2017,Green,Green,0
2017,Orange,Green,3
2017,Red,Green,5
2017,Green,Orange,12
2017,Red,Red,1023
2017,Green,Red,4
2017,Green,Green,0
2017,Green,Blue,136
2017,Green,Red,10
2017,Orange,Green,1
2017,Green,Green,9
2017,Orange,Red,125
2017,Blue,Red,95
2017,Red,Red,493
2017,Green,Red,5
2017,Green,Red,70
2017,Orange,Green,6
2017,Green,Red,12
2017,Orange,Green,18
2017,Orange,Green,24
2017,Green,Red,221
2017,Green,Orange,4
2017,Orange,Red,51
2017,Green,Green,13
2017,Red,Red,1
2017,Red,Red,164
2017,Orange,Red,553
2017,Green,Red,106
2017,Green,Green,283
2017,Red,Green,16
2017,Green,Blue,44
2017,Red,Red,21
2017,Red,Red,4
2017,Red,Green,1
2017,Orange,Green,10
2017,Red,Green,461
2017,Green,Orange,15
2017,Green,Red,631
2017,Green,Green,46
2017,Green,Green,8
2017,Green,Green,14
2017,Red,Green,23
2017,Green,Orange,11
2017,Orange,Green,1
2017,Red,Green,34
2017,Green,Green,20
2017,Green,Red,0
2017,Green,Red,334
2017,Red,Green,25
2017,Red,Green,17
2017,Blue,Blue,88
2017,Black,Green,67
2017,Red,Green,10
2017,Green,Green,169
2017,Blue,Green,6
2017,Green,Orange,10
2017,Red,Blue,150
2017,Blue,Red,99
2017,Red,Black,257
2017,Green,Green,10
2017,Black,Green,36
2017,Green,Gray,20
2017,Green,Black,172
2017,Green,Orange,14
2017,Green,Red,1992
2017,Blue,Red,23
2017,Orange,Green,1
2017,Green,Black,177
2017,Red,Black,6967
2017,Green,Green,100
2017,Green,Blue,220
2017,Green,Green,129
2017,Red,Green,55
2017,Green,Red,151
2017,Green,Green,7
2017,Green,Blue,8
2017,Green,Green,3
2017,Green,Green,255
2017,Orange,Gray,23
2017,Blue,Green,16
2017,Red,Green,7
2017,Green,Green,3
2017,Red,Green,24
2017,Green,Red,9
2017,Orange,Blue,75
2017,Orange,Green,4
2017,Black,Green,118
2017,Blue,Green,14
2017,Green,Red,9
2017,Green,Blue,46
2017,Green,Green,70
2017,Blue,Green,119
2017,Green,Red,36
2017,Blue,Green,233
2017,Red,Orange,53
2017,Red,Red,16
2017,Red,Green,11
2017,Blue,Red,199
2017,Orange,Orange,514
2017,Green,Orange,194
2017,Black,Blue,126
2017,Red,Green,12
2017,Orange,Green,8
2017,Orange,Orange,586
2017,Green,Green,139
2017,Green,Green,66
2017,Orange,Black,2
2017,Blue,Green,15
2017,Red,Green,1015
2017,Green,Green,70
2017,Orange,Green,15
2017,Green,Orange,9
2017,Red,Green,1027
2017,Blue,Red,2
2017,Green,Blue,32
2017,Green,Red,36
2017,Orange,Orange,588
2017,Orange,Green,4
2017,Blue,Red,66
2017,Green,Green,22
2017,Red,Green,6
2017,Blue,Red,293
2017,Green,Red,0
2017,Green,Green,62
2017,Blue,Green,1
2017,Red,Green,629
2017,Green,Orange,13
2017,Green,Red,124
2017,Green,Green,6
2017,Green,Red,0
2017,Green,Green,2610
2017,Orange,Red,295
2017,Green,Green,200
2017,Green,Red,0
2017,Green,Green,46
2017,Black,Red,112
2017,Green,Green,91
2017,Blue,Orange,180
2017,Red,Green,16
2017,Red,Orange,98
2017,Green,Green,6
2017,Green,Green,67
2017,Green,Green,0
2017,Green,Orange,9
2017,Red,Red,548
2017,Red,Red,10
2017,Green,Blue,0
2017,Blue,Green,35
2017,Green,Green,1
2017,Orange,Green,8
2017,Green,Red,0
2017,Orange,Red,1
2017,Red,Blue,271
2017,Orange,Orange,2316
2017,Green,Blue,1070
2017,Green,Gray,12
2017,Orange,Red,8
2017,Green,Gray,4
2017,Green,Red,143
2017,Red,Green,1203
2017,Orange,Green,10
2017,Green,Green,2
2017,Green,Green,1
2017,Green,Green,27
2017,Red,Green,93
2017,Orange,Green,4
2017,Green,Green,7
2017,Orange,Green,21
2017,Blue,Red,12
2017,Green,Red,1395
2017,Green,Orange,1
2017,Blue,Green,316
2017,Red,Orange,64
2017,Blue,Green,829
2017,Green,Green,57
2017,Green,Orange,10
2017,Red,Green,117
2017,Green,Green,3
2017,Blue,Green,7
2017,Blue,Green,15
2017,Blue,Green,22
2017,Blue,Red,47
2017,Green,Orange,3
2017,Green,Green,0
2017,Green,Blue,0
2017,Red,Blue,0
2017,Green,Black,933
2017,Green,Orange,1
2017,Blue,Green,41
2017,Red,Green,9
2017,Green,Red,28
2017,Green,Green,253
2017,Green,Blue,704
2017,Green,Green,9
2017,Green,Green,684
2017,Black,Green,576
2017,Red,Orange,193
2017,Green,Green,34
2017,Red,Red,6164
2017,Red,Black,2955
2017,Orange,Green,1
2017,Green,Green,12
2017,Green,Blue,0
2017,Red,Blue,0
2017,Red,Orange,0
2017,Red,Black,197
2017,Green,Green,9
2017,Green,Red,0
2017,Red,Red,7699
2017,Blue,Green,7
2017,Blue,Green,8
2017,Green,Green,15
2017,Black,Orange,2775
2017,Blue,Orange,115
2017,Green,Green,21
2017,Gray,Red,234
2017,Green,Orange,4
2017,Green,Green,8
2017,Orange,Red,5
2017,Blue,Green,6
2017,Black,Blue,173
2017,Green,Red,198
2017,Orange,Orange,64
2017,Red,Red,8
2017,Green,Red,0
2017,Green,Green,1
2017,Green,Green,47
2017,Red,Green,201
2017,Green,Green,7
2017,Red,Green,119
2017,Green,Green,0
2017,Red,Orange,125
2017,Green,Red,0
2017,Green,Green,15
2017,Orange,Green,18
2017,Red,Red,5421
2017,Orange,Green,34
2017,Gray,Green,10
2017,Orange,Red,85
2017,Red,Green,21
2017,Blue,Green,2
2017,Blue,Black,13
2017,Blue,Green,4
2017,Orange,Green,41
2017,Red,Blue,20
2017,Red,Green,32
2017,Green,Green,0
2017,Green,Blue,780
2017,Red,Green,520
2017,Green,Orange,3
2017,Green,Green,16
2017,Red,Red,970
2017,Red,Orange,707
2017,Red,Green,1
2017,Black,Green,16
2017,Green,Green,4610
2017,Orange,Red,877
2017,Green,Orange,6
2017,Green,Red,3
2017,Red,Orange,392
2017,Green,Green,0
2017,Red,Orange,138
2017,Green,Red,1093
2017,Green,Green,1
2017,Red,Green,69
2017,Green,Green,4
2017,Green,Green,57
2017,Green,Red,7
2017,Green,Orange,149
2017,Blue,Red,1
2017,Red,Green,2
2017,Orange,Green,2
2017,Red,Orange,57
2017,Green,Orange,33
2017,Green,Blue,15
2017,Green,Green,334
2017,Green,Green,70
2017,Green,Green,0
2017,Green,Green,45
2017,Orange,Green,1
2017,Red,Green,14
2017,Red,Red,433
2017,Red,Blue,58
2017,Red,Red,1611
2017,Red,Green,98
2017,Orange,Green,2
2017,Green,Red,35
2017,Orange,Red,134
2017,Blue,Green,33
2017,Green,Orange,3
2017,Orange,Green,47
2017,Red,Green,1
2017,Green,Orange,14
2017,Green,Green,0
2017,Orange,Green,6
2017,Green,Blue,0
2017,Green,Orange,10
2017,Green,Green,16
2017,Orange,Green,1
2017,Blue,Red,21
2017,Green,Red,231
2017,Green,Orange,7
2017,Green,Green,103
2017,Orange,Green,216
2017,Green,Red,22
2017,Red,Green,260
2017,Green,Green,12
2017,Red,Red,1
2017,Blue,Green,8
2017,Green,Green,0
2017,Orange,Green,15
2017,Red,Green,14
2017,Blue,Blue,247
2017,Green,Red,54
2017,Red,Red,55
2017,Green,Green,1
2017,Red,Green,104
2017,Green,Red,48
2017,Green,Green,95
2017,Orange,Gray,33
2017,Green,Green,199
2017,Red,Green,33
2017,Green,Red,19
2017,Green,Orange,3
2017,Orange,Orange,2871
2017,Red,Green,19
2017,Green,Blue,15
2017,Blue,Green,4
2017,Red,Blue,16
2017,Green,Green,12
2017,Orange,Red,22
2017,Green,Green,4
2017,Orange,Green,891
2017,Orange,Green,14
2017,Blue,Green,37
2017,Green,Green,9
2017,Blue,Red,78
2017,Blue,Orange,1076
2017,Green,Green,70
2017,Blue,Green,25
2017,Orange,Orange,750
2017,Blue,Green,5
2017,Green,Green,0
2017,Green,Orange,9
2017,Green,Red,3
2017,Red,Red,5013
2017,Green,Red,77
2017,Green,Green,0
2017,Blue,Red,20
2017,Red,Orange,259
2017,Green,Orange,26
2017,Orange,Green,13
2017,Green,Red,63
2017,Orange,Red,24
2017,Green,Red,10
2017,Red,Green,485
2017,Blue,Green,86
2017,Red,Blue,53
2017,Red,Gray,284
2017,Blue,Green,203
2017,Green,Gray,12
2017,Green,Green,1
2017,Red,Green,16
2017,Red,Red,223
2017,Green,Red,32
2017,Green,Green,3
2017,Green,Green,0
2017,Green,Green,26
2017,Green,Green,110
2017,Red,Green,28
2017,Green,Orange,8
2017,Red,Green,47
2017,Red,Green,53
2017,Green,Red,14
2017,Green,Blue,11
2017,Green,Red,174
2017,Green,Green,1298
2017,Green,Orange,16
2017,Orange,Orange,1232
2017,Blue,Blue,451
2017,Orange,Green,93
2017,Green,Gray,3
2017,Green,Red,45
2017,Green,Orange,2
2017,Green,Green,285
2017,Green,Red,0
2017,Red,Green,16
2017,Red,Red,3
2017,Red,Red,1035
2017,Red,Orange,81
2017,Green,Red,27
2017,Green,Black,1
2017,Green,Green,2
2017,Orange,Green,23
2017,Gray,Red,169
2017,Red,Black,0
2017,Green,Green,1
2017,Green,Red,45
2017,Green,Orange,2
2017,Green,Green,140
2017,Green,Red,24
2017,Red,Orange,202
2017,Red,Green,177
2017,Green,Green,1
2017,Green,Red,142
2017,Green,Orange,37
2017,Green,Green,4
2017,Green,Orange,45
2017,Green,Red,0
2017,Red,Green,3
2017,Red,Green,8
2017,Green,Green,3
2017,Green,Orange,3
2017,Green,Green,260
2017,Green,Orange,10
2017,Green,Green,0
2017,Blue,Green,54
2017,Blue,Green,8
2017,Green,Green,0
2017,Red,Orange,12
2017,Green,Orange,199
2017,Green,Green,19
2017,Green,Green,25
2017,Orange,Green,6
2017,Green,Red,2
2017,Green,Green,1
2017,Green,Green,7
2017,Green,Green,20
2017,Green,Red,28
2017,Red,Green,18
2017,Black,Blue,1490
